StockCode,DescriptionClean,Revenue,UnitsSold,Orders,Customers,AvgUnitPrice,RevenueRank,VolumeRank,RankDifference,RevenuePerUnit,CumulativeRevenue,CumulativeRevenuePct,ProductPct
75131,METAL TUBE CHIME ON BAMBOO,1543.03,1217,68,40,1.700735294117647,2162.0,1851.0,-311.0,1.267896466721446,18912608.64,92.36190197751671,37.34669200207289
22343,PARTY PIZZA DISH RED RETROSPOT,1541.47,2797,153,74,0.7627450980392158,2163.0,959.0,-1204.0,0.5511154808723633,18914150.11,92.3694299237536,37.363966142684404
20735,BLACK MINI TAPE MEASURE,1540.29,1516,203,30,1.1992610837438422,2164.0,1618.0,-546.0,1.0160224274406333,18915690.4,92.37695210732461,37.38124028329591
84795D,SEASIDE STRIPE HAMMOCK,1538.79,189,83,53,8.78421686746988,2165.0,3640.0,1475.0,8.141746031746031,18917229.189999998,92.38446696547291,37.39851442390741
21246,RED RETROSPOT BIG BOWL,1534.78,326,108,40,4.595185185185185,2166.0,3153.0,987.0,4.7079141104294475,18918763.97,92.39196224032449,37.41578856451891
20768,GREEN FERN JOURNAL,1534.19,767,149,98,2.557046979865772,2167.0,2355.0,188.0,2.000247718383312,18920298.16,92.39945463384313,37.43306270513042
23267,SET OF 4 SANTA PLACE SETTINGS,1531.95,1202,108,79,1.4116216216216215,2168.0,1866.0,-302.0,1.2745008319467555,18921830.11,92.40693608806384,37.45033684574192
72008,FROSTED BOX 9 WHITE T-LIGHT CANDLES,1531.4,3819,215,134,0.441,2169.0,722.0,-1447.0,0.40099502487562194,18923361.509999998,92.41441485629622,37.46761098635343
20986,BLUE CALCULATOR RULER,1530.95,1217,204,94,1.554354066985646,2170.0,1851.0,-319.0,1.2579704190632703,18924892.459999997,92.4218914269018,37.48488512696493
22449,SILK PURSE RUSSIAN DOLL PINK,1530.6200000000001,461,91,58,3.709892473118279,2171.0,2841.0,670.0,3.3202169197396967,18926423.08,92.42936638591436,37.50215926757644
85036B,CHOCOLATE 1 WICK MORRIS BOX CANDLE,1530.1599999999999,598,87,70,3.0740229885057473,2172.0,2602.0,430.0,2.5587959866220733,18927953.24,92.43683909846398,37.51943340818794
20902,VINTAGE KEEPSAKE BOX PARIS DAYS,1525.22,206,116,11,9.306034482758621,2173.0,3569.0,1396.0,7.403980582524272,18929478.459999997,92.44428768595476,37.53670754879945
22337,ANGEL DECORATION PAINTED ZINC,1522.52,2473,146,67,0.7340939597315437,2174.0,1073.0,-1101.0,0.6156570966437526,18931000.979999997,92.45172308768467,37.55398168941095
21282,NATURAL BARK CANDLE LARGE,1522.28,356,69,49,4.772028985507246,2175.0,3081.0,906.0,4.276067415730337,18932523.259999998,92.45915731734694,37.57125583002245
22293,"SPRING DEC , HANGING CHICK GREEN",1516.9199999999998,1128,100,64,1.8652941176470588,2176.0,1930.0,-246.0,1.344787234042553,18934040.18,92.46656537083203,37.588529970633964
21099,SET/6 STRAWBERRY PAPER CUPS,1516.64,13290,33,20,0.755,2177.0,151.0,-2026.0,0.1141188863807374,18935556.82,92.47397205690488,37.60580411124547
85177,BASKET OF FLOWERS SEWING KIT,1514.78,1820,143,87,0.9903496503496504,2178.0,1410.0,-768.0,0.8322967032967032,18937071.6,92.48136965945358,37.623078251856974
21785,RAIN PONCHO,1514.6299999999999,2005,100,71,0.9908910891089109,2179.0,1310.0,-869.0,0.7554264339152119,18938586.23,92.48876652945998,37.64035239246847
21146,ANTIQUE GLASS RIDGED HANGING BALL,1513.6699999999998,789,58,47,2.179655172413793,2180.0,2331.0,151.0,1.918466413181242,18940099.900000002,92.49615871119586,37.65762653307998
21661,VINTAGE GLASS TEA CADDY,1511.3100000000002,239,98,55,7.073838383838384,2181.0,3454.0,1273.0,6.323472803347281,18941611.21,92.50353936759998,37.67490067369149
22340,NOEL GARLAND PAINTED ZINC,1511.05,1799,184,81,1.242391304347826,2182.0,1423.0,-759.0,0.8399388549193997,18943122.26,92.51091875426418,37.69217481430299
22137,BATHROOM SET LOVE HEART DESIGN,1508.28,606,43,24,3.616046511627907,2183.0,2591.0,408.0,2.488910891089109,18944630.540000003,92.51828461331444,37.70944895491449
21634,ASSORTED MINI MADRAS NOTEBOOK,1507.74,1771,69,42,1.363768115942029,2184.0,1437.0,-747.0,0.8513495200451722,18946138.28,92.52564783521248,37.726723095526
21002,ROSE DU SUD DRAWSTRING BAG,1507.22,417,184,25,3.536141304347826,2185.0,2946.0,761.0,3.6144364508393285,18947645.5,92.53300851763068,37.7439972361375
84526,GIANT BLACK SUNGLASSES,1503.6399999999999,538,34,23,2.112058823529412,2186.0,2712.0,526.0,2.7948698884758363,18949149.14,92.54035171670665,37.76127137674901
85159B,"WHITE TEA,COFFEE,SUGAR JARS",1503.5,659,88,53,4.945227272727273,2187.0,2523.0,336.0,2.2814871016691955,18950652.64,92.54769423207651,37.77854551736051
23250,VINTAGE RED TRIM ENAMEL BOWL,1501.03,1155,108,63,1.4721296296296298,2188.0,1902.0,-286.0,1.2995930735930736,18952153.67,92.55502468491696,37.79581965797202
21199,PINK HEART CONFETTI IN TUBE,1495.6999999999998,1305,149,86,1.8689999999999998,2189.0,1771.0,-418.0,1.1461302681992336,18953649.37,92.56232910808868,37.813093798583516
23280,FOLDING BUTTERFLY MIRROR HOT PINK,1495.24,1867,152,84,1.0685620915032679,2190.0,1375.0,-815.0,0.800878414568827,18955144.61,92.56963128479742,37.83036793919503
21009,ETCHED GLASS STAR TREE DECORATION,1494.99,1047,102,72,1.4825714285714284,2191.0,2031.0,-160.0,1.4278796561604585,18956639.599999998,92.57693224060239,37.84764207980653
21066,VINTAGE RED MUG,1494.67,2284,131,81,1.2776335877862597,2192.0,1175.0,-1017.0,0.6544089316987741,18958134.27,92.58423163365053,37.86491622041803
85160A,WHITE BIRD GARDEN DESIGN MUG,1493.75,8816,32,20,5.4087499999999995,2193.0,266.0,-1927.0,0.16943625226860254,18959628.02,92.59152653377272,37.88219036102954
84856L,LARGE TAHITI BEACH BAG,1492.28,238,81,46,7.748271604938272,2194.0,3458.0,1264.0,6.270084033613445,18961120.3,92.59881425498065,37.89946450164104
23334,IVORY WICKER HEART SMALL,1491.75,2271,130,83,0.7883823529411764,2195.0,1182.0,-1013.0,0.6568692206076618,18962612.05,92.60609938787255,37.91673864225255
22677,FRENCH BLUE METAL DOOR SIGN 2,1486.62,1091,208,65,1.6761244019138757,2196.0,1978.0,-218.0,1.3626214482126489,18964098.67,92.61335946781877,37.93401278286405
21051,RIBBONS PURSE,1486.16,754,127,79,2.1744615384615384,2197.0,2366.0,169.0,1.9710344827586208,18965584.830000002,92.62061730130202,37.95128692347556
15058A,BLUE WHITE SPOTS GARDEN PARASOL,1485.24,276,59,41,7.573833333333334,2198.0,3317.0,1119.0,5.381304347826087,18967070.07,92.62787064185932,37.96856106408706
23271,CHRISTMAS TABLE SILVER CANDLE SPIKE,1483.61,1715,103,68,1.055904761904762,2199.0,1473.0,-726.0,0.8650787172011661,18968553.68,92.63511602212394,37.98583520469857
21849,SILVER DIAMANTE PEN IN GIFT BOX,1483.51,633,134,46,3.7198529411764705,2200.0,2558.0,358.0,2.3436176935229067,18970037.19,92.64236091402707,38.00310934531007
23559,WOODLAND BUNNIES LOLLY MAKERS,1482.41,649,124,69,2.8688709677419357,2201.0,2540.0,339.0,2.284144838212635,18971519.6,92.64960043395351,38.02038348592158
84510B,SET OF 4 FAIRY CAKES COASTERS,1481.05,1171,147,71,1.673157894736842,2202.0,1891.0,-311.0,1.2647736976942783,18973000.650000002,92.65683331216337,38.037657626533075
18098c,PORCELAIN BUTTERFLY OIL BURNER,1479.61,292,135,0,5.067333333333333,2203.0,3271.0,1068.0,5.067157534246575,18974480.26,92.66405915796743,38.05493176714458
85125,SMALL ROUND CUT GLASS CANDLESTICK,1479.51,309,62,32,5.313709677419355,2204.0,3216.0,1012.0,4.788058252427184,18975959.770000003,92.67128451540997,38.07220590775609
22546,MINI JIGSAW PURDEY,1478.56,3703,171,100,0.5223837209302326,2205.0,747.0,-1458.0,0.39928706454226304,18977438.330000002,92.67850523341811,38.08948004836759
23392,SPACEBOY ROCKET LOLLY MAKERS,1475.03,662,113,70,2.7042982456140354,2206.0,2519.0,313.0,2.228141993957704,18978913.360000003,92.6857087122648,38.106754188979096
22915,ASSORTED BOTTLE TOP MAGNETS,1474.52,3281,194,116,1.1767692307692308,2207.0,841.0,-1366.0,0.44941176470588234,18980387.880000003,92.69290970046777,38.1240283295906
21851,LILAC DIAMANTE PEN IN GIFT BOX,1473.56,628,149,34,3.9557718120805365,2208.0,2568.0,360.0,2.3464331210191083,18981861.44,92.70010600040017,38.141302470202106
84616,SILVER ROCCOCO CHANDELIER,1472.62,72,25,19,27.726799999999997,2209.0,4313.0,2104.0,20.453055555555554,18983334.060000002,92.70729770973438,38.15857661081361
21198,WHITE HEART CONFETTI IN TUBE,1472.3,1282,118,75,1.7450420168067227,2210.0,1787.0,-423.0,1.1484399375975038,18984806.360000003,92.7144878563117,38.175850751425116
22912,YELLOW COAT RACK PARIS FASHION,1471.09,313,108,81,5.261192660550459,2211.0,3202.0,991.0,4.69996805111821,18986277.450000003,92.72167209371473,38.19312489203662
20734,SILVER MINI TAPE MEASURE,1470.62,1593,117,50,1.3050420168067225,2212.0,1567.0,-645.0,0.9231763967357187,18987748.070000004,92.72885403581863,38.21039903264813
21869,POTTING SHED COFFEE MUG,1469.5800000000002,1264,111,82,1.348125,2213.0,1803.0,-410.0,1.1626424050632913,18989217.650000002,92.73603089896277,38.22767317325963
84659A,WHITE TRAVEL ALARM CLOCK,1469.51,588,224,55,2.5639555555555553,2214.0,2620.0,406.0,2.4991666666666665,18990687.160000004,92.74320742025387,38.24494731387114
85198,ASSORTED FARMYARD ANIMALS IN BUCKET,1469.5,3859,51,37,1.0133962264150944,2215.0,715.0,-1500.0,0.38079813423166625,18992156.660000004,92.75038389270881,38.26222145448264
22815,CARD PSYCHEDELIC APPLES,1468.53,3433,340,111,0.5004117647058823,2216.0,813.0,-1403.0,0.42776871540926303,18993625.190000005,92.75755562805706,38.27949559509414
21801,CHRISTMAS TREE DECORATION WITH BELL,1467.6599999999999,3398,258,69,0.45776061776061777,2217.0,817.0,-1400.0,0.4319187757504414,18995092.850000005,92.76472311466013,38.29676973570565
22976,CIRCUS PARADE CHILDRENS EGG CUP,1465.26,1127,149,81,1.5033999999999998,2218.0,1932.0,-286.0,1.3001419698314107,18996558.110000007,92.77187888058687,38.31404387631716
20681,PINK POLKADOT CHILDRENS UMBRELLA,1464.29,405,135,82,4.0942647058823525,2219.0,2970.0,751.0,3.6155308641975306,18998022.400000006,92.7790299094069,38.331318016928655
23365,SET 12 COLOUR PENCILS LOVE LONDON,1463.08,1857,169,107,0.7943930635838151,2220.0,1379.0,-841.0,0.7878729133010232,18999485.480000004,92.7861750290526,38.34859215754016
21644,ASSORTED TUTTI FRUTTI HEART BOX,1461.47,1087,137,72,1.4383916083916084,2221.0,1983.0,-238.0,1.3444986200551978,19000946.950000003,92.7933122860779,38.365866298151666
21818,GLITTER CHRISTMAS HEART,1460.86,1727,143,109,0.8863461538461538,2222.0,1465.0,-757.0,0.8458946149392008,19002407.810000002,92.80044656409801,38.38314043876317
22052,VINTAGE CARAVAN GIFT WRAP,1460.5,3525,128,105,0.41812499999999997,2223.0,781.0,-1442.0,0.41432624113475175,19003868.310000002,92.80757908401664,38.400414579374676
23470,CARD HOLDER LOVE BIRD LARGE,1460.5,232,84,70,6.810714285714286,2223.0,3478.0,1255.0,6.295258620689655,19005328.810000002,92.81471160393528,38.41768871998618
22929,SCHOOL DESK AND CHAIR,1459.75,23,17,17,64.17058823529412,2225.0,4936.0,2711.0,63.46739130434783,19006788.560000002,92.82184046114254,38.434962860597686
22393,PAPERWEIGHT VINTAGE COLLAGE,1459.3700000000001,834,120,75,2.8713333333333333,2226.0,2275.0,49.0,1.7498441247002399,19008247.930000003,92.82896746257607,38.45223700120919
21410,COUNTRY COTTAGE DOORSTOP GREEN,1458.28,312,150,81,5.5142,2227.0,3204.0,977.0,4.673974358974359,19009706.210000005,92.83608914086909,38.469511141820696
85098B,BLUE FLYING SINGING CANARY,1456.94,366,114,61,4.695043478260869,2228.0,3057.0,829.0,3.9807103825136614,19011163.150000006,92.84320427511781,38.4867852824322
22228,BUNNY WOODEN PAINTED WITH BIRD,1456.6,1727,275,148,1.0154676258992805,2229.0,1465.0,-764.0,0.8434279096699479,19012619.750000007,92.8503177489374,38.5040594230437
15056bl,EDWARDIAN PARASOL BLACK,1456.3200000000002,116,87,0,12.562068965517243,2230.0,3969.0,1739.0,12.554482758620692,19014076.070000008,92.85742985534473,38.521333563655205
21065,BOOM BOX SPEAKER GIRLS,1455.3600000000001,608,118,44,4.923114754098361,2231.0,2586.0,355.0,2.393684210526316,19015531.430000007,92.86453727348153,38.53860770426672
84637,KITCHEN FLOWER POTS WALL PLAQUE,1454.49,585,114,28,5.804122807017544,2232.0,2628.0,396.0,2.486307692307692,19016985.920000006,92.87164044287314,38.555881844878215
21317,GLASS SPHERE CANDLE STAND MEDIUM,1453.4,357,74,56,5.967763157894737,2233.0,3079.0,846.0,4.071148459383754,19018439.320000004,92.87873828912424,38.57315598548972
20733,GOLD MINI TAPE MEASURE,1452.2,1927,294,67,0.8517627118644067,2234.0,1344.0,-890.0,0.7536066424494032,19019891.520000003,92.88583027503718,38.590430126101225
21739,COSY SLIPPER SHOES SMALL GREEN,1451.8500000000001,494,177,83,3.0525280898876406,2235.0,2776.0,541.0,2.938967611336033,19021343.370000005,92.89292055168481,38.60770426671273
85136C,RED SHARK HELICOPTER,1451.69,179,122,70,8.129180327868852,2236.0,3677.0,1441.0,8.11,19022795.060000006,92.90001004695402,38.624978407324235
23086,ZINC STAR T-LIGHT HOLDER,1451.43,1225,47,31,1.5197872340425533,2237.0,1845.0,-392.0,1.1848408163265307,19024246.490000006,92.9070982724833,38.64225254793574
22157,ANGEL DECORATION WITH LACE PADDED,1451.3999999999999,1698,124,88,0.894296875,2238.0,1489.0,-749.0,0.8547703180212013,19025697.890000004,92.91418635150411,38.659526688547245
85049a,TRADITIONAL CHRISTMAS RIBBONS,1451.24,434,51,0,3.3160784313725493,2239.0,2895.0,656.0,3.3438709677419354,19027149.130000003,92.92127364914651,38.67680082915875
23034,DRAWER KNOB CERAMIC BLACK,1448.6699999999998,979,88,57,1.6273333333333335,2240.0,2101.0,-139.0,1.4797446373850867,19028597.800000004,92.92834839589798,38.694074969770256
22390,PAPERWEIGHT CHILDHOOD MEMORIES,1448.52,813,83,56,2.6522891566265057,2241.0,2298.0,57.0,1.7816974169741697,19030046.320000004,92.9354224101072,38.71134911038176
22986,GINGHAM ROSE WRAP,1445.98,3519,122,112,0.4193442622950819,2242.0,784.0,-1458.0,0.41090650753054847,19031492.300000004,92.94248401993393,38.72862325099326
37343,SPOTS DESIGN MUG W PINK INSIDE,1445.78,917,74,41,2.097972972972973,2243.0,2179.0,-64.0,1.5766412213740457,19032938.080000006,92.94954465303763,38.745897391604764
21159,MOODY BOY DOOR HANGER,1445.37,2105,250,146,1.3357768924302789,2244.0,1254.0,-990.0,0.6866365795724465,19034383.450000007,92.95660328385915,38.763171532216276
35637A,IVORY STRING CURTAIN WITH POLE,1445.05,551,53,41,6.165849056603774,2245.0,2684.0,439.0,2.622595281306715,19035828.500000007,92.9636603519238,38.78044567282778
85055,FRENCH ENAMEL UTENSIL HOLDER,1442.94,359,107,62,4.6967592592592595,2246.0,3074.0,828.0,4.01933147632312,19037271.44000001,92.9707071155605,38.79771981343928
84313C,ORANGE TV TRAY TABLE,1442.3899999999999,548,73,29,5.152739726027397,2247.0,2694.0,447.0,2.6320985401459853,19038713.83000001,92.97775119320887,38.814993954050784
84596G,SMALL CHOCOLATES PINK BOWL,1440.76,2226,348,118,0.8623011363636363,2248.0,1197.0,-1051.0,0.6472416891284816,19040154.59000001,92.98478731056457,38.83226809466229
22817,CARD SUKI BIRTHDAY,1434.9,3392,355,104,0.49591549295774645,2249.0,820.0,-1429.0,0.4230247641509434,19041589.49000001,92.99179480993548,38.849542235273795
22249,DECORATION WHITE CHICK MAGIC GARDEN,1434.6599999999999,1636,243,126,1.0390725806451613,2250.0,1533.0,-717.0,0.8769315403422983,19043024.15000001,92.9988011372388,38.8668163758853
22316,200 BENDY SKULL STRAWS,1432.82,1257,119,62,1.4029411764705881,2251.0,1817.0,-434.0,1.1398727128082735,19044456.97000001,93.00579847869024,38.884090516496805
21561,DINOSAUR LUNCHBOX WITH CUTLERY,1429.9,570,113,82,2.832654867256637,2252.0,2648.0,396.0,2.5085964912280705,19045886.87000001,93.01278155998544,38.90136465710831
22093,MOTORING TISSUE BOX,1429.87,2346,275,179,0.9597122302158274,2253.0,1144.0,-1109.0,0.6094927536231883,19047316.74000001,93.0197644947722,38.918638797719815
21292,SMALL STRIPES CHOCOLATE GIFT BAG,1427.11,2449,91,69,0.8146153846153845,2254.0,1089.0,-1165.0,0.5827317272356063,19048743.85000001,93.02673395078116,38.93591293833132
22396,MAGNETS PACK OF 4 RETRO PHOTO,1427.08,1895,184,122,0.9205945945945946,2255.0,1363.0,-892.0,0.7530765171503957,19050170.930000007,93.03370326028165,38.953187078942825
85167B,BLACK GRAND BAROQUE PHOTO FRAME,1426.34,692,59,38,4.181,2256.0,2469.0,213.0,2.0611849710982657,19051597.270000007,93.04066895590695,38.97046121955432
22071,SMALL RETRO SPOT MUG IN BOX WHITE,1426.13,383,81,74,3.936024096385542,2257.0,3013.0,756.0,3.7235770234986947,19053023.400000006,93.04763362597306,38.98773536016583
22094,RED RETROSPOT TISSUE BOX,1424.1599999999999,2554,232,133,1.1035744680851063,2258.0,1044.0,-1214.0,0.5576194205168363,19054447.560000006,93.05458867531733,39.00500950077734
21495,SKULLS WRAP,1424.0,3400,109,89,0.41853211009174307,2259.0,816.0,-1443.0,0.4188235294117647,19055871.560000006,93.0615429432832,39.02228364138884
35965,FOLKART HEART NAPKIN RINGS,1423.63,629,174,62,3.2986781609195406,2260.0,2566.0,306.0,2.263322734499205,19057295.190000005,93.06849540431146,39.039557782000344
20761,BLUE PAISLEY SKETCHBOOK,1422.46,458,146,93,4.008979591836735,2261.0,2850.0,589.0,3.1058078602620087,19058717.650000006,93.07544215150999,39.05683192261185
21807,WHITE CHRISTMAS STAR DECORATION,1422.45,3225,172,114,0.5124719101123596,2262.0,853.0,-1409.0,0.4410697674418605,19060140.100000005,93.08238884987237,39.074106063223354
20801,LARGE PINK GLASS SUNDAE DISH,1422.0,1092,111,61,2.2076521739130435,2263.0,1976.0,-287.0,1.3021978021978022,19061562.100000005,93.08933335060794,39.09138020383486
23057,BEADED CHANDELIER T-LIGHT HOLDER,1420.97,695,38,31,4.771578947368421,2264.0,2465.0,201.0,2.0445611510791366,19062983.070000004,93.09627282121991,39.108654344446364
21532,DAIRY MAID SUGAR JAM BOWL,1419.71,1387,90,58,2.386413043478261,2265.0,1720.0,-545.0,1.0235832732516221,19064402.780000005,93.1032061384768,39.12592848505787
35004G,SET OF 3 GOLD FLYING DUCKS,1419.51,359,76,46,6.24974025974026,2266.0,3074.0,808.0,3.954066852367688,19065822.290000007,93.11013847901067,39.143202625669375
20840,FRENCH FLORAL CUSHION COVER,1419.09,885,93,50,2.1470212765957446,2267.0,2210.0,-57.0,1.6034915254237287,19067241.380000006,93.11706876842617,39.16047676628088
22285,HANGING HEN ON NEST DECORATION,1418.82,828,114,72,2.0156410256410253,2268.0,2282.0,14.0,1.713550724637681,19068660.200000007,93.12399773926559,39.177750906892385
22819,"BIRTHDAY CARD, RETRO SPOT",1418.12,3351,331,125,0.4827190332326284,2269.0,827.0,-1442.0,0.4231930766935243,19070078.320000008,93.13092329157439,39.19502504750388
15034,PAPER POCKET TRAVELING FAN,1416.2600000000002,10153,255,123,0.357265625,2270.0,224.0,-2046.0,0.13949177582980402,19071494.58000001,93.13783976035904,39.21229918811539
85071A,BLUE CHARLIE+LOLA PERSONAL DOORSIGN,1415.69,1907,147,106,1.2626845637583894,2271.0,1358.0,-913.0,0.7423649711588883,19072910.27000001,93.14475344548306,39.2295733287269
22333,RETRO SPOT PARTY BAG + STICKER SET,1412.25,938,34,30,1.7891176470588235,2272.0,2156.0,-116.0,1.5055970149253732,19074322.52000001,93.15165033097097,39.246847469338405
23249,VINTAGE RED ENAMEL TRIM PLATE,1406.3,830,80,56,1.891,2273.0,2280.0,7.0,1.6943373493975904,19075728.82000001,93.15851815894878,39.2641216099499
47503A,ASS FLORAL PRINT MULTI SCREWDRIVER,1405.51,2853,195,146,0.63315,2274.0,938.0,-1336.0,0.4926428321065545,19077134.330000013,93.16538212887062,39.28139575056141
23119,PACK OF 6 LARGE FRUIT STRAWS,1401.7,2282,151,97,0.7791390728476821,2275.0,1177.0,-1098.0,0.6142418930762489,19078536.030000012,93.17222749221875,39.29866989117291
21358,TOAST ITS - HAPPY BIRTHDAY,1398.71,1129,222,130,1.2818918918918918,2276.0,1928.0,-348.0,1.2388928255093004,19079934.740000013,93.17905825355761,39.31594403178442
21910,WAY OUT METAL SIGN,1398.1799999999998,1066,111,84,1.7615315315315316,2277.0,2008.0,-269.0,1.3116135084427767,19081332.920000013,93.18588642658044,39.333218172395924
21828,EIGHT PIECE SNAKE SET,1396.6200000000001,1105,180,107,1.4790163934426228,2278.0,1956.0,-322.0,1.2639095022624436,19082729.540000014,93.19270698116364,39.35049231300743
23055,IVORY CHANDELIER T-LIGHT HOLDER,1395.18,657,38,33,5.62125,2279.0,2527.0,248.0,2.1235616438356164,19084124.720000014,93.19952050334102,39.36776645361893
15058B,PINK WHITE SPOTS GARDEN PARASOL,1394.7,204,56,36,9.42125,2280.0,3579.0,1299.0,6.836764705882353,19085519.420000013,93.20633168138315,39.38504059423044
23040,PAPER LANTERN 9 POINT SNOW STAR,1394.03,253,41,33,6.278372093023257,2281.0,3402.0,1121.0,5.51,19086913.450000014,93.21313958740313,39.402314734841944
22756,LARGE YELLOW BABUSHKA NOTEBOOK,1393.45,1204,215,124,1.4032870370370372,2282.0,1864.0,-418.0,1.1573504983388705,19088306.900000013,93.21994466092633,39.41958887545345
85087,CANDY SPOT CUSHION COVER,1392.64,420,146,21,3.6293150684931508,2283.0,2936.0,653.0,3.315809523809524,19089699.540000014,93.22674577872125,39.43686301606495
85017B,ENVELOPE 50 BLOSSOM IMAGES,1390.3899999999999,2231,317,98,0.7516981132075471,2284.0,1195.0,-1089.0,0.6232138054683998,19091089.930000015,93.23353590838211,39.45413715667645
47503K,ASSORTED FLORAL SECATEURS,1389.44,3177,42,29,2.262325581395349,2285.0,860.0,-1425.0,0.43734340572867486,19092479.370000016,93.24032139860857,39.471411297287965
22324,BLUE POLKADOT KIDS BAG,1389.06,568,151,52,3.31625,2286.0,2652.0,366.0,2.4455281690140844,19093868.430000015,93.24710503306127,39.48868543789946
22686,FRENCH BLUE METAL DOOR SIGN NO,1388.45,1076,180,46,1.8146666666666667,2287.0,1996.0,-291.0,1.2903810408921934,19095256.880000014,93.25388568850875,39.50595957851097
22917,HERB MARKER ROSEMARY,1386.65,1996,252,138,0.8575889328063241,2288.0,1318.0,-970.0,0.6947144288577155,19096643.530000012,93.26065755344895,39.52323371912247
85169A,IVORY LOVE BIRD CANDLE,1385.82,1252,151,79,1.3951612903225807,2289.0,1821.0,-468.0,1.106884984025559,19098029.350000013,93.26742536498858,39.54050785973398
22339,CHRISTMAS TREE PAINTED ZINC,1385.46,3521,145,86,0.5729139072847682,2290.0,783.0,-1507.0,0.3934848054529963,19099414.810000014,93.27419141842678,39.55778200034548
20658,RED SPOTTY LUGGAGE TAG,1385.3,1000,195,96,1.6824489795918367,2291.0,2080.0,-211.0,1.3853,19100800.110000014,93.28095669048655,39.57505614095699
23376,PACK OF 12 VINTAGE CHRISTMAS TISSUE,1384.9099999999999,3039,155,104,0.5079245283018868,2292.0,896.0,-1396.0,0.455712405396512,19102185.020000014,93.28772005793641,39.59233028156849
22250,DECORATION BUTTERFLY MAGIC GARDEN,1382.96,1521,257,98,1.1350950570342204,2293.0,1610.0,-683.0,0.9092439184746878,19103567.980000015,93.29447390233673,39.60960442217999
84396,6 HOOK JEWELLERY STAND BLACK DRESS,1380.52,552,49,22,5.774400000000001,2294.0,2683.0,389.0,2.500942028985507,19104948.500000015,93.30121583071612,39.626878562791504
23104,IVORY CAFE HANGING LAMP,1380.42,116,45,37,12.867111111111111,2295.0,3969.0,1674.0,11.900172413793104,19106328.920000017,93.30795727073398,39.64415270340301
23414,ZINC BOX SIGN HOME,1378.75,141,64,58,10.073749999999999,2296.0,3849.0,1553.0,9.77836879432624,19107707.670000017,93.31469055511454,39.66142684401451
84562A,PINK/WHITE RIBBED MELAMINE JUG,1378.26,169,78,48,9.355443037974684,2297.0,3725.0,1428.0,8.155384615384616,19109085.93000002,93.3214214465237,39.67870098462601
21011,GLITTER SNOW PEAR TREE DECORATION,1373.8,1840,118,84,1.2534920634920634,2298.0,1395.0,-903.0,0.7466304347826087,19110459.73000002,93.3281305570093,39.69597512523752
90200D,PINK SWEETHEART BRACELET,1372.26,327,150,41,4.221866666666666,2299.0,3150.0,851.0,4.19651376146789,19111831.99000002,93.33483214672759,39.71324926584903
20704,MR ROBOT SOFT TOY,1371.42,361,80,60,6.370875,2300.0,3068.0,768.0,3.798947368421053,19113203.410000023,93.34152963420915,39.73052340646053
23536,WALL ART VILLAGE SHOW,1369.71,240,67,53,7.079253731343283,2301.0,3447.0,1146.0,5.7071250000000004,19114573.120000023,93.34821877070883,39.74779754707203
46776B,WOVEN BERRIES CUSHION COVER,1369.23,428,153,16,4.262352941176471,2302.0,2913.0,611.0,3.1991355140186917,19115942.350000024,93.35490556307322,39.76507168768354
20866,BLUE ROSE FABRIC MIRROR,1368.91,1280,191,76,1.4857591623036648,2303.0,1788.0,-515.0,1.0694609375000002,19117311.260000024,93.36159079268076,39.78234582829504
23000,TRAVEL CARD WALLET TRANSPORT,1368.28,3169,278,125,0.5197132616487455,2304.0,863.0,-1441.0,0.43177027453455347,19118679.540000025,93.36827294561077,39.79961996890655
84819,DANISH ROSE ROUND SEWING BOX,1368.26,908,95,82,2.969368421052631,2305.0,2188.0,-117.0,1.5068942731277533,19120047.800000027,93.37495500086848,39.81689410951805
21209,MULTICOLOUR HONEYCOMB FAN,1368.04,1476,137,66,1.7460583941605838,2306.0,1648.0,-658.0,0.9268563685636856,19121415.840000026,93.38163598173085,39.83416825012955
21398,RED SPOTTY COFFEE MUG,1367.79,710,53,37,2.3773584905660377,2307.0,2442.0,135.0,1.9264647887323942,19122783.630000025,93.38831574168942,39.85144239074106
35599D,PINK AND WHITE CHRISTMAS TREE 120CM,1366.48,406,103,23,4.735631067961165,2308.0,2968.0,660.0,3.3657142857142857,19124150.110000025,93.39498910411217,39.86871653135257
84685,BEACH HUT KEY CABINET,1366.17,435,125,46,5.732,2309.0,2892.0,583.0,3.1406206896551727,19125516.280000027,93.40166095261424,39.88599067196407
23546,WRAP PAISLEY PARK,1365.0,3250,120,106,0.42,2310.0,847.0,-1463.0,0.42,19126881.280000027,93.40832708728655,39.90326481257557
84665,SQUARE CHERRY BLOSSOM CABINET,1364.7,226,47,25,6.375531914893617,2311.0,3496.0,1185.0,6.038495575221239,19128245.980000027,93.41499175687434,39.92053895318708
22916,HERB MARKER THYME,1363.38,1962,249,135,0.8606299212598425,2312.0,1332.0,-980.0,0.6948929663608563,19129609.360000025,93.42164998009012,39.93781309379859
23221,REINDEER HEART DECORATION SILVER,1363.04,1536,145,85,1.0762416107382549,2313.0,1602.0,-711.0,0.8873958333333333,19130972.400000025,93.42830654287677,39.95508723441009
